ip,timestamp,method,url,status,size,query_params
77.25.133.33,22/Jun/2024:22:28:22 +0000,PUT,/services.html?user_id=626&session_id=ghi789,302,4049,"{""user_id"": ""626"", ""session_id"": ""ghi789""}"
63.113.225.225,20/Jun/2024:16:53:22 +0000,DELETE,/index.html?user_id=580,200,847,"{""user_id"": ""580""}"
147.77.212.177,22/Jun/2024:08:25:22 +0000,GET,/products.html?product_id=8&product_id=167,500,2661,"{""product_id"": ""167""}"
63.113.225.225,26/Jun/2024:02:44:22 +0000,POST,/about.html?product_id=613,200,4918,"{""product_id"": ""613""}"
77.25.133.33,23/Jun/2024:16:25:22 +0000,DELETE,/login?user_id=438&category=books&product_id=78,200,2444,"{""user_id"": ""438"", ""category"": ""books"", ""product_id"": ""78""}"
77.25.133.33,23/Jun/2024:10:28:22 +0000,PUT,/index.html?session_id=def456&category=fashion&session_id=ghi789,404,382,"{""session_id"": ""ghi789"", ""category"": ""fashion""}"
153.1.47.251,24/Jun/2024:01:16:22 +0000,POST,/about.html?user_id=395&category=electronics&category=electronics,404,382,"{""user_id"": ""395"", ""category"": ""electronics""}"
15.89.35.67,23/Jun/2024:18:14:22 +0000,PUT,/signup?category=home&user_id=815,500,4267,"{""category"": ""home"", ""user_id"": ""815""}"
75.108.179.75,20/Jun/2024:23:26:22 +0000,POST,/contact.html?category=toys&session_id=abc123&category=home,404,734,"{""category"": ""home"", ""session_id"": ""abc123""}"
240.57.228.32,25/Jun/2024:21:40:22 +0000,POST,/contact.html?session_id=mno345,404,3254,"{""session_id"": ""mno345""}"
219.108.96.228,22/Jun/2024:00:38:22 +0000,PUT,/products.html?product_id=589&session_id=abc123,404,1635,"{""product_id"": ""589"", ""session_id"": ""abc123""}"
137.135.249.182,25/Jun/2024:13:21:22 +0000,GET,/about.html?category=books&product_id=504,500,141,"{""category"": ""books"", ""product_id"": ""504""}"
127.132.184.75,25/Jun/2024:21:37:22 +0000,POST,/signup?user_id=845,404,2963,"{""user_id"": ""845""}"
46.189.5.214,20/Jun/2024:03:34:22 +0000,PUT,/products.html?user_id=959&session_id=def456,500,1974,"{""user_id"": ""959"", ""session_id"": ""def456""}"
158.20.204.46,25/Jun/2024:00:27:22 +0000,GET,/products.html?user_id=820&product_id=140&user_id=414,500,2831,"{""user_id"": ""414"", ""product_id"": ""140""}"
15.89.35.67,24/Jun/2024:03:09:22 +0000,GET,/products.html?user_id=523&category=books&category=electronics,301,1110,"{""user_id"": ""523"", ""category"": ""electronics""}"
86.238.237.49,21/Jun/2024:14:57:22 +0000,PUT,/about.html?product_id=538,302,382,"{""product_id"": ""538""}"
57.179.44.69,23/Jun/2024:05:53:22 +0000,DELETE,/faq.html?user_id=416&product_id=255,302,4228,"{""user_id"": ""416"", ""product_id"": ""255""}"
101.137.132.71,23/Jun/2024:12:32:22 +0000,GET,/faq.html?session_id=def456,200,629,"{""session_id"": ""def456""}"
93.228.77.196,21/Jun/2024:13:40:22 +0000,GET,/faq.html?user_id=412,404,708,"{""user_id"": ""412""}"
137.135.249.182,21/Jun/2024:08:18:22 +0000,DELETE,/about.html?category=books&product_id=230&user_id=454,500,302,"{""category"": ""books"", ""product_id"": ""230"", ""user_id"": ""454""}"
151.80.55.55,23/Jun/2024:23:14:22 +0000,POST,/faq.html?product_id=19&session_id=jkl012,500,279,"{""product_id"": ""19"", ""session_id"": ""jkl012""}"
74.240.191.221,24/Jun/2024:12:52:22 +0000,DELETE,/login?product_id=857,301,2517,"{""product_id"": ""857""}"
20.15.123.111,22/Jun/2024:13:44:22 +0000,PUT,/index.html?category=electronics&product_id=900&category=electronics,200,1110,"{""category"": ""electronics"", ""product_id"": ""900""}"
55.192.232.116,24/Jun/2024:00:43:22 +0000,PUT,/login?session_id=def456&product_id=918,301,734,"{""session_id"": ""def456"", ""product_id"": ""918""}"
77.25.133.33,20/Jun/2024:08:38:22 +0000,GET,/index.html?category=books&session_id=mno345,500,629,"{""category"": ""books"", ""session_id"": ""mno345""}"
153.1.47.251,23/Jun/2024:01:05:22 +0000,POST,/signup?category=fashion&session_id=jkl012,302,4732,"{""category"": ""fashion"", ""session_id"": ""jkl012""}"
149.43.222.103,26/Jun/2024:00:00:22 +0000,POST,/login?user_id=259&category=electronics,404,629,"{""user_id"": ""259"", ""category"": ""electronics""}"
55.192.232.116,25/Jun/2024:19:13:22 +0000,POST,/about.html?session_id=abc123&user_id=977,200,2444,"{""session_id"": ""abc123"", ""user_id"": ""977""}"
101.137.132.71,26/Jun/2024:02:43:22 +0000,DELETE,/signup?product_id=610&product_id=541,301,4732,"{""product_id"": ""541""}"
46.189.5.214,23/Jun/2024:10:11:22 +0000,DELETE,/faq.html?user_id=402&session_id=mno345,302,708,"{""user_id"": ""402"", ""session_id"": ""mno345""}"
153.6.128.136,24/Jun/2024:22:45:22 +0000,POST,/about.html?category=fashion&category=electronics&user_id=6,302,2810,"{""category"": ""electronics"", ""user_id"": ""6""}"
129.173.76.59,21/Jun/2024:14:29:22 +0000,GET,/faq.html?category=electronics&session_id=mno345,301,3414,"{""category"": ""electronics"", ""session_id"": ""mno345""}"
188.128.112.159,21/Jun/2024:03:25:22 +0000,GET,/index.html?category=books,302,3254,"{""category"": ""books""}"
86.144.221.240,24/Jun/2024:15:25:22 +0000,DELETE,/login?session_id=ghi789&product_id=876,404,4228,"{""session_id"": ""ghi789"", ""product_id"": ""876""}"
90.154.68.175,20/Jun/2024:05:39:22 +0000,DELETE,/faq.html?product_id=461,302,3405,"{""product_id"": ""461""}"
86.238.237.49,19/Jun/2024:20:22:22 +0000,PUT,/faq.html?session_id=jkl012&product_id=989&category=home,301,4292,"{""session_id"": ""jkl012"", ""product_id"": ""989"", ""category"": ""home""}"
127.132.184.75,23/Jun/2024:10:17:22 +0000,POST,/index.html?category=fashion,200,629,"{""category"": ""fashion""}"
77.25.133.33,26/Jun/2024:07:26:22 +0000,PUT,/signup?category=home&user_id=306&user_id=141,404,2831,"{""category"": ""home"", ""user_id"": ""141""}"
167.53.66.101,24/Jun/2024:07:30:22 +0000,DELETE,/faq.html?category=fashion&user_id=574&session_id=def456,404,4349,"{""category"": ""fashion"", ""user_id"": ""574"", ""session_id"": ""def456""}"
151.80.55.55,25/Jun/2024:13:30:22 +0000,DELETE,/about.html?user_id=816,301,302,"{""user_id"": ""816""}"
20.15.123.111,25/Jun/2024:09:41:22 +0000,GET,/products.html?user_id=303&product_id=725&session_id=abc123,500,1725,"{""user_id"": ""303"", ""product_id"": ""725"", ""session_id"": ""abc123""}"
153.1.47.251,23/Jun/2024:21:34:22 +0000,POST,/faq.html?user_id=398&category=fashion&category=books,404,1974,"{""user_id"": ""398"", ""category"": ""books""}"
244.113.20.63,20/Jun/2024:23:44:22 +0000,GET,/contact.html?product_id=284&category=home,301,2320,"{""product_id"": ""284"", ""category"": ""home""}"
55.192.232.116,24/Jun/2024:15:12:22 +0000,POST,/services.html?session_id=mno345,404,734,"{""session_id"": ""mno345""}"
196.224.137.79,23/Jun/2024:05:48:22 +0000,DELETE,/login?category=toys&category=electronics&user_id=450,500,3432,"{""category"": ""electronics"", ""user_id"": ""450""}"
147.77.212.177,23/Jun/2024:19:24:22 +0000,DELETE,/contact.html?product_id=407&product_id=18,404,708,"{""product_id"": ""18""}"
77.25.133.33,22/Jun/2024:19:18:22 +0000,POST,/contact.html?product_id=71&product_id=447,301,2963,"{""product_id"": ""447""}"
240.57.228.32,24/Jun/2024:01:01:22 +0000,PUT,/signup?category=fashion&product_id=261,500,4732,"{""category"": ""fashion"", ""product_id"": ""261""}"
147.77.212.177,22/Jun/2024:03:10:22 +0000,POST,/products.html?user_id=641&product_id=644&product_id=872,404,4349,"{""user_id"": ""641"", ""product_id"": ""872""}"
127.132.184.75,20/Jun/2024:21:36:22 +0000,GET,/signup?user_id=698&session_id=abc123&category=electronics,200,3432,"{""user_id"": ""698"", ""session_id"": ""abc123"", ""category"": ""electronics""}"
15.89.35.67,21/Jun/2024:19:51:22 +0000,DELETE,/about.html?session_id=ghi789&product_id=819,500,404,"{""session_id"": ""ghi789"", ""product_id"": ""819""}"
149.43.222.103,23/Jun/2024:16:58:22 +0000,PUT,/signup?category=fashion&category=electronics&session_id=ghi789,301,2053,"{""category"": ""electronics"", ""session_id"": ""ghi789""}"
250.58.233.174,26/Jun/2024:11:08:22 +0000,DELETE,/about.html?user_id=227&user_id=371,500,1500,"{""user_id"": ""371""}"
15.189.100.115,24/Jun/2024:19:39:22 +0000,GET,/about.html?product_id=875&product_id=314,404,4349,"{""product_id"": ""314""}"
20.15.123.111,22/Jun/2024:06:33:22 +0000,DELETE,/index.html?session_id=mno345,500,3254,"{""session_id"": ""mno345""}"
153.1.47.251,22/Jun/2024:17:07:22 +0000,GET,/about.html?session_id=abc123,200,2517,"{""session_id"": ""abc123""}"
255.181.37.177,26/Jun/2024:09:06:22 +0000,PUT,/products.html?category=books&user_id=341,302,322,"{""category"": ""books"", ""user_id"": ""341""}"
141.199.38.146,22/Jun/2024:21:55:22 +0000,GET,/index.html?product_id=126,404,2120,"{""product_id"": ""126""}"
190.111.164.7,25/Jun/2024:20:45:22 +0000,DELETE,/signup?user_id=640&category=fashion&category=toys,301,2810,"{""user_id"": ""640"", ""category"": ""toys""}"
75.108.179.75,21/Jun/2024:14:25:22 +0000,GET,/index.html?user_id=619&category=books,302,3508,"{""user_id"": ""619"", ""category"": ""books""}"
63.113.225.225,21/Jun/2024:03:33:22 +0000,DELETE,/about.html?category=electronics,200,2810,"{""category"": ""electronics""}"
244.113.20.63,22/Jun/2024:21:50:22 +0000,PUT,/contact.html?category=books&product_id=841&user_id=502,200,629,"{""category"": ""books"", ""product_id"": ""841"", ""user_id"": ""502""}"
63.113.225.225,26/Jun/2024:12:08:22 +0000,GET,/services.html?product_id=261&product_id=869&category=electronics,301,4228,"{""product_id"": ""869"", ""category"": ""electronics""}"
49.90.99.244,20/Jun/2024:19:23:22 +0000,POST,/signup?user_id=649,302,302,"{""user_id"": ""649""}"
8.249.233.220,20/Jun/2024:03:02:22 +0000,PUT,/signup?user_id=943,404,3378,"{""user_id"": ""943""}"
62.82.168.113,23/Jun/2024:23:11:22 +0000,DELETE,/services.html?session_id=def456&category=fashion,301,708,"{""session_id"": ""def456"", ""category"": ""fashion""}"
55.192.232.116,23/Jun/2024:06:57:22 +0000,POST,/index.html?user_id=660,200,2963,"{""user_id"": ""660""}"
153.1.47.251,24/Jun/2024:15:44:22 +0000,DELETE,/login?session_id=abc123&user_id=171,302,4292,"{""session_id"": ""abc123"", ""user_id"": ""171""}"
141.199.38.146,23/Jun/2024:02:48:22 +0000,POST,/contact.html?session_id=def456,500,3414,"{""session_id"": ""def456""}"
86.238.237.49,23/Jun/2024:22:19:22 +0000,POST,/faq.html?category=electronics&user_id=765&category=toys,200,3254,"{""category"": ""toys"", ""user_id"": ""765""}"
158.20.204.46,22/Jun/2024:22:35:22 +0000,DELETE,/faq.html?session_id=mno345,404,3217,"{""session_id"": ""mno345""}"
255.181.37.177,25/Jun/2024:16:51:22 +0000,GET,/faq.html?session_id=ghi789&user_id=92,200,3144,"{""session_id"": ""ghi789"", ""user_id"": ""92""}"
153.6.128.136,23/Jun/2024:06:04:22 +0000,POST,/signup?user_id=549&category=electronics,404,354,"{""user_id"": ""549"", ""category"": ""electronics""}"
89.222.139.151,24/Jun/2024:09:22:22 +0000,PUT,/products.html?session_id=ghi789,200,4349,"{""session_id"": ""ghi789""}"
219.108.96.228,22/Jun/2024:15:25:22 +0000,POST,/faq.html?user_id=909&category=fashion&user_id=40,302,3414,"{""user_id"": ""40"", ""category"": ""fashion""}"
89.222.139.151,25/Jun/2024:03:18:22 +0000,PUT,/about.html?user_id=633,302,2320,"{""user_id"": ""633""}"
15.189.100.115,21/Jun/2024:19:34:22 +0000,DELETE,/login?session_id=jkl012&product_id=302,302,3414,"{""session_id"": ""jkl012"", ""product_id"": ""302""}"
147.77.212.177,25/Jun/2024:01:05:22 +0000,DELETE,/products.html?category=books&category=fashion,500,596,"{""category"": ""fashion""}"
86.238.237.49,23/Jun/2024:19:49:22 +0000,PUT,/index.html?category=fashion&category=home,500,4049,"{""category"": ""home""}"
49.90.99.244,20/Jun/2024:19:43:22 +0000,POST,/about.html?user_id=119,200,2120,"{""user_id"": ""119""}"
46.189.5.214,23/Jun/2024:06:08:22 +0000,GET,/index.html?category=books&session_id=def456&product_id=171,404,708,"{""category"": ""books"", ""session_id"": ""def456"", ""product_id"": ""171""}"
147.77.212.177,21/Jun/2024:14:48:22 +0000,POST,/index.html?user_id=959,301,4060,"{""user_id"": ""959""}"
248.187.87.40,23/Jun/2024:22:52:22 +0000,PUT,/login?category=home,200,2598,"{""category"": ""home""}"
244.113.20.63,25/Jun/2024:02:31:22 +0000,GET,/about.html?session_id=def456&user_id=363&session_id=ghi789,200,708,"{""session_id"": ""ghi789"", ""user_id"": ""363""}"
129.173.76.59,23/Jun/2024:21:49:22 +0000,POST,/about.html?user_id=179&user_id=682&session_id=ghi789,301,4732,"{""user_id"": ""682"", ""session_id"": ""ghi789""}"
250.58.233.174,22/Jun/2024:16:38:22 +0000,GET,/services.html?category=electronics&category=toys,404,382,"{""category"": ""toys""}"
72.99.191.184,20/Jun/2024:05:05:22 +0000,DELETE,/faq.html?category=toys&category=fashion,301,4292,"{""category"": ""fashion""}"
153.6.128.136,25/Jun/2024:19:16:22 +0000,DELETE,/services.html?user_id=107,404,3144,"{""user_id"": ""107""}"
15.189.100.115,20/Jun/2024:15:56:22 +0000,POST,/contact.html?category=fashion&session_id=mno345&user_id=221,302,1974,"{""category"": ""fashion"", ""session_id"": ""mno345"", ""user_id"": ""221""}"
20.15.123.111,25/Jun/2024:21:04:22 +0000,DELETE,/about.html?session_id=def456&user_id=664,302,2810,"{""session_id"": ""def456"", ""user_id"": ""664""}"
158.20.204.46,22/Jun/2024:00:08:22 +0000,PUT,/products.html?category=toys&session_id=abc123&category=home,302,4049,"{""category"": ""home"", ""session_id"": ""abc123""}"
15.189.100.115,26/Jun/2024:08:07:22 +0000,GET,/login?user_id=545&product_id=543,302,1500,"{""user_id"": ""545"", ""product_id"": ""543""}"
196.224.137.79,19/Jun/2024:22:13:22 +0000,PUT,/faq.html?session_id=def456&session_id=abc123&category=fashion,500,322,"{""session_id"": ""abc123"", ""category"": ""fashion""}"
86.238.237.49,25/Jun/2024:10:18:22 +0000,DELETE,/about.html?user_id=19&session_id=abc123&category=books,301,3515,"{""user_id"": ""19"", ""session_id"": ""abc123"", ""category"": ""books""}"
86.144.221.240,25/Jun/2024:14:42:22 +0000,GET,/faq.html?product_id=322,302,3405,"{""product_id"": ""322""}"
244.113.20.63,22/Jun/2024:07:18:22 +0000,PUT,/contact.html?product_id=9,500,141,"{""product_id"": ""9""}"
46.189.5.214,22/Jun/2024:15:44:22 +0000,PUT,/index.html?user_id=52&category=home&session_id=abc123,404,2053,"{""user_id"": ""52"", ""category"": ""home"", ""session_id"": ""abc123""}"
95.191.225.234,25/Jun/2024:15:38:22 +0000,PUT,/about.html?product_id=902,302,2053,"{""product_id"": ""902""}"
49.90.99.244,20/Jun/2024:23:13:22 +0000,PUT,/faq.html?session_id=jkl012&session_id=mno345&user_id=638,404,3254,"{""session_id"": ""mno345"", ""user_id"": ""638""}"
219.108.96.228,26/Jun/2024:08:05:22 +0000,DELETE,/services.html?product_id=382&category=books,404,2971,"{""product_id"": ""382"", ""category"": ""books""}"
188.128.112.159,24/Jun/2024:09:27:22 +0000,POST,/signup?product_id=832,302,279,"{""product_id"": ""832""}"
129.173.76.59,25/Jun/2024:04:41:22 +0000,DELETE,/faq.html?user_id=694&category=books,200,708,"{""user_id"": ""694"", ""category"": ""books""}"
240.57.228.32,24/Jun/2024:02:49:22 +0000,GET,/signup?category=fashion&user_id=872,500,3432,"{""category"": ""fashion"", ""user_id"": ""872""}"
188.128.112.159,22/Jun/2024:07:34:22 +0000,POST,/index.html?product_id=853,302,1635,"{""product_id"": ""853""}"
167.53.66.101,21/Jun/2024:14:56:22 +0000,PUT,/about.html?category=electronics,200,3217,"{""category"": ""electronics""}"
134.207.168.109,25/Jun/2024:05:21:22 +0000,GET,/contact.html?category=fashion&user_id=582,200,1110,"{""category"": ""fashion"", ""user_id"": ""582""}"
160.229.223.17,23/Jun/2024:03:16:22 +0000,GET,/about.html?product_id=630,302,2971,"{""product_id"": ""630""}"
167.53.66.101,20/Jun/2024:19:09:22 +0000,GET,/index.html?product_id=222,404,4049,"{""product_id"": ""222""}"
75.108.179.75,23/Jun/2024:18:31:22 +0000,DELETE,/contact.html?category=home&session_id=jkl012&session_id=ghi789,200,141,"{""category"": ""home"", ""session_id"": ""ghi789""}"
77.25.133.33,21/Jun/2024:07:13:22 +0000,POST,/contact.html?user_id=429,200,3981,"{""user_id"": ""429""}"
147.77.212.177,26/Jun/2024:01:06:22 +0000,DELETE,/faq.html?session_id=ghi789&user_id=838,302,3254,"{""session_id"": ""ghi789"", ""user_id"": ""838""}"
127.132.184.75,20/Jun/2024:01:34:22 +0000,POST,/signup?product_id=382,200,596,"{""product_id"": ""382""}"
74.240.191.221,23/Jun/2024:09:48:22 +0000,GET,/contact.html?category=fashion&category=toys,301,3217,"{""category"": ""toys""}"
238.189.173.32,26/Jun/2024:00:49:22 +0000,DELETE,/faq.html?user_id=875&user_id=428,500,4349,"{""user_id"": ""428""}"
62.82.168.113,25/Jun/2024:04:55:22 +0000,PUT,/signup?product_id=348&product_id=559,404,2120,"{""product_id"": ""559""}"
147.77.212.177,26/Jun/2024:03:52:22 +0000,GET,/faq.html?session_id=mno345&user_id=180,301,2053,"{""session_id"": ""mno345"", ""user_id"": ""180""}"
219.108.96.228,22/Jun/2024:01:54:22 +0000,POST,/signup?category=books,404,322,"{""category"": ""books""}"
72.81.114.166,22/Jun/2024:05:52:22 +0000,POST,/index.html?session_id=def456&category=home,500,629,"{""session_id"": ""def456"", ""category"": ""home""}"
153.6.128.136,25/Jun/2024:08:44:22 +0000,PUT,/services.html?product_id=227,302,4060,"{""product_id"": ""227""}"
167.53.66.101,26/Jun/2024:02:56:22 +0000,GET,/services.html?category=electronics,302,404,"{""category"": ""electronics""}"
20.15.123.111,23/Jun/2024:06:53:22 +0000,GET,/services.html?user_id=950,500,2810,"{""user_id"": ""950""}"
46.189.5.214,25/Jun/2024:10:35:22 +0000,DELETE,/login?user_id=713,200,3981,"{""user_id"": ""713""}"
86.144.221.240,22/Jun/2024:21:30:22 +0000,DELETE,/faq.html?session_id=mno345&category=toys&user_id=952,302,3405,"{""session_id"": ""mno345"", ""category"": ""toys"", ""user_id"": ""952""}"
86.238.237.49,23/Jun/2024:01:18:22 +0000,DELETE,/contact.html?user_id=392&category=electronics,200,279,"{""user_id"": ""392"", ""category"": ""electronics""}"
147.77.212.177,23/Jun/2024:01:49:22 +0000,GET,/services.html?category=fashion,200,2831,"{""category"": ""fashion""}"
190.111.164.7,25/Jun/2024:07:51:22 +0000,PUT,/about.html?category=electronics&user_id=288,301,708,"{""category"": ""electronics"", ""user_id"": ""288""}"
141.199.38.146,26/Jun/2024:12:41:22 +0000,DELETE,/services.html?session_id=abc123&category=home&category=toys,302,302,"{""session_id"": ""abc123"", ""category"": ""toys""}"
149.43.222.103,20/Jun/2024:11:37:22 +0000,DELETE,/signup?user_id=995,301,2120,"{""user_id"": ""995""}"
8.249.233.220,25/Jun/2024:19:49:22 +0000,GET,/about.html?product_id=7&user_id=659,301,3414,"{""product_id"": ""7"", ""user_id"": ""659""}"
196.224.137.79,24/Jun/2024:00:03:22 +0000,DELETE,/index.html?product_id=381,301,1500,"{""product_id"": ""381""}"
13.224.24.185,23/Jun/2024:16:44:22 +0000,POST,/login?session_id=ghi789&product_id=43&product_id=536,404,279,"{""session_id"": ""ghi789"", ""product_id"": ""536""}"
240.57.228.32,22/Jun/2024:16:40:22 +0000,DELETE,/contact.html?session_id=def456&session_id=ghi789&session_id=def456,200,3508,"{""session_id"": ""def456""}"
93.228.77.196,25/Jun/2024:18:31:22 +0000,DELETE,/services.html?product_id=974&product_id=897&category=toys,301,1988,"{""product_id"": ""897"", ""category"": ""toys""}"
75.108.179.75,21/Jun/2024:15:46:22 +0000,GET,/about.html?session_id=mno345,404,847,"{""session_id"": ""mno345""}"
226.49.186.58,25/Jun/2024:08:24:22 +0000,PUT,/services.html?user_id=609,301,3254,"{""user_id"": ""609""}"
95.191.225.234,20/Jun/2024:10:56:22 +0000,DELETE,/login?category=home,301,3854,"{""category"": ""home""}"
186.137.74.198,22/Jun/2024:09:34:22 +0000,DELETE,/faq.html?session_id=mno345&category=electronics,500,1974,"{""session_id"": ""mno345"", ""category"": ""electronics""}"
134.207.168.109,23/Jun/2024:13:32:22 +0000,POST,/faq.html?user_id=872&category=home&product_id=372,404,4732,"{""user_id"": ""872"", ""category"": ""home"", ""product_id"": ""372""}"
89.222.139.151,25/Jun/2024:18:18:22 +0000,POST,/about.html?category=books&user_id=36,404,141,"{""category"": ""books"", ""user_id"": ""36""}"
101.137.132.71,22/Jun/2024:14:38:22 +0000,GET,/services.html?product_id=253&product_id=408,302,2661,"{""product_id"": ""408""}"
137.135.249.182,25/Jun/2024:14:21:22 +0000,POST,/products.html?user_id=206,302,2963,"{""user_id"": ""206""}"
255.181.37.177,22/Jun/2024:19:23:22 +0000,DELETE,/about.html?user_id=930&user_id=46&product_id=241,404,3432,"{""user_id"": ""46"", ""product_id"": ""241""}"
75.108.179.75,20/Jun/2024:06:45:22 +0000,PUT,/services.html?session_id=ghi789&product_id=22&user_id=165,500,2517,"{""session_id"": ""ghi789"", ""product_id"": ""22"", ""user_id"": ""165""}"
8.249.233.220,21/Jun/2024:08:38:22 +0000,GET,/index.html?product_id=599&user_id=44&user_id=602,302,2810,"{""product_id"": ""599"", ""user_id"": ""602""}"
186.137.74.198,25/Jun/2024:17:40:22 +0000,PUT,/login?user_id=780&user_id=654,404,847,"{""user_id"": ""654""}"
46.189.5.214,21/Jun/2024:11:56:22 +0000,POST,/about.html?product_id=22&product_id=428&category=books,302,2120,"{""product_id"": ""428"", ""category"": ""books""}"
158.20.204.46,25/Jun/2024:16:51:22 +0000,PUT,/signup?user_id=43,200,3854,"{""user_id"": ""43""}"
151.80.55.55,24/Jun/2024:07:33:22 +0000,PUT,/services.html?product_id=414&session_id=abc123,302,3144,"{""product_id"": ""414"", ""session_id"": ""abc123""}"
129.173.76.59,21/Jun/2024:04:03:22 +0000,PUT,/products.html?session_id=jkl012&category=home,500,2810,"{""session_id"": ""jkl012"", ""category"": ""home""}"
188.128.112.159,21/Jun/2024:19:36:22 +0000,PUT,/login?user_id=439&session_id=abc123,404,2320,"{""user_id"": ""439"", ""session_id"": ""abc123""}"
158.20.204.46,21/Jun/2024:07:48:22 +0000,GET,/services.html?user_id=464,301,3254,"{""user_id"": ""464""}"
57.179.44.69,26/Jun/2024:16:51:22 +0000,DELETE,/index.html?category=home,500,2831,"{""category"": ""home""}"
95.191.225.234,20/Jun/2024:21:21:22 +0000,POST,/signup?category=fashion&product_id=856&user_id=910,200,734,"{""category"": ""fashion"", ""product_id"": ""856"", ""user_id"": ""910""}"
151.80.55.55,23/Jun/2024:07:21:22 +0000,PUT,/signup?session_id=mno345,500,3508,"{""session_id"": ""mno345""}"
72.81.114.166,24/Jun/2024:10:54:22 +0000,POST,/products.html?session_id=def456&product_id=515&user_id=903,200,1974,"{""session_id"": ""def456"", ""product_id"": ""515"", ""user_id"": ""903""}"
75.108.179.75,24/Jun/2024:11:09:22 +0000,DELETE,/contact.html?product_id=145&category=fashion&session_id=abc123,301,2598,"{""product_id"": ""145"", ""category"": ""fashion"", ""session_id"": ""abc123""}"
86.238.237.49,22/Jun/2024:21:45:22 +0000,PUT,/services.html?category=electronics&category=books,302,2831,"{""category"": ""books""}"
240.57.228.32,21/Jun/2024:13:22:22 +0000,PUT,/about.html?user_id=677&product_id=614,301,3515,"{""user_id"": ""677"", ""product_id"": ""614""}"
20.15.123.111,26/Jun/2024:16:59:22 +0000,GET,/index.html?product_id=467,200,3981,"{""product_id"": ""467""}"
196.224.137.79,25/Jun/2024:12:12:22 +0000,DELETE,/index.html?category=fashion,500,354,"{""category"": ""fashion""}"
86.144.221.240,20/Jun/2024:06:53:22 +0000,PUT,/signup?product_id=968&user_id=496&product_id=418,404,629,"{""product_id"": ""418"", ""user_id"": ""496""}"
153.6.128.136,20/Jun/2024:01:04:22 +0000,DELETE,/login?user_id=506&user_id=296,500,3981,"{""user_id"": ""296""}"
86.144.221.240,24/Jun/2024:05:00:22 +0000,PUT,/signup?user_id=169&product_id=446,404,2287,"{""user_id"": ""169"", ""product_id"": ""446""}"
244.113.20.63,25/Jun/2024:11:17:22 +0000,DELETE,/products.html?product_id=990&category=books&session_id=mno345,200,4918,"{""product_id"": ""990"", ""category"": ""books"", ""session_id"": ""mno345""}"
90.154.68.175,26/Jun/2024:08:15:22 +0000,GET,/about.html?user_id=487&session_id=mno345&session_id=mno345,200,3515,"{""user_id"": ""487"", ""session_id"": ""mno345""}"
46.189.5.214,26/Jun/2024:17:24:22 +0000,DELETE,/faq.html?session_id=def456&user_id=840&user_id=650,200,2320,"{""session_id"": ""def456"", ""user_id"": ""650""}"
188.128.112.159,25/Jun/2024:11:48:22 +0000,GET,/faq.html?user_id=724,301,2053,"{""user_id"": ""724""}"
153.1.47.251,25/Jun/2024:14:54:22 +0000,PUT,/index.html?user_id=311&product_id=561,302,1110,"{""user_id"": ""311"", ""product_id"": ""561""}"
13.224.24.185,20/Jun/2024:19:05:22 +0000,PUT,/products.html?user_id=449&category=electronics,301,4732,"{""user_id"": ""449"", ""category"": ""electronics""}"
244.113.20.63,25/Jun/2024:19:00:22 +0000,DELETE,/services.html?category=home&session_id=jkl012,200,3144,"{""category"": ""home"", ""session_id"": ""jkl012""}"
15.89.35.67,20/Jun/2024:18:06:22 +0000,DELETE,/products.html?user_id=464,404,4918,"{""user_id"": ""464""}"
167.53.66.101,20/Jun/2024:07:46:22 +0000,DELETE,/faq.html?product_id=85&user_id=461,404,141,"{""product_id"": ""85"", ""user_id"": ""461""}"
72.99.191.184,20/Jun/2024:04:58:22 +0000,PUT,/about.html?product_id=525&category=home,302,2287,"{""product_id"": ""525"", ""category"": ""home""}"
190.111.164.7,21/Jun/2024:15:05:22 +0000,POST,/index.html?user_id=665,404,3432,"{""user_id"": ""665""}"
219.108.96.228,25/Jun/2024:20:05:22 +0000,PUT,/contact.html?category=fashion,200,1635,"{""category"": ""fashion""}"
86.238.237.49,25/Jun/2024:17:55:22 +0000,GET,/faq.html?user_id=88&session_id=abc123,404,382,"{""user_id"": ""88"", ""session_id"": ""abc123""}"
224.15.134.151,24/Jun/2024:14:10:22 +0000,POST,/signup?product_id=170&user_id=675,301,1110,"{""product_id"": ""170"", ""user_id"": ""675""}"
167.53.66.101,21/Jun/2024:21:05:22 +0000,GET,/signup?session_id=mno345&session_id=jkl012,500,734,"{""session_id"": ""jkl012""}"
72.81.114.166,24/Jun/2024:12:31:22 +0000,GET,/login?category=toys&session_id=mno345&category=books,301,3217,"{""category"": ""books"", ""session_id"": ""mno345""}"
95.191.225.234,25/Jun/2024:15:53:22 +0000,GET,/about.html?product_id=445,302,4060,"{""product_id"": ""445""}"
13.224.24.185,21/Jun/2024:13:07:22 +0000,PUT,/products.html?product_id=175,200,2444,"{""product_id"": ""175""}"
75.108.179.75,20/Jun/2024:15:49:22 +0000,PUT,/products.html?session_id=abc123,500,847,"{""session_id"": ""abc123""}"
244.113.20.63,25/Jun/2024:22:57:22 +0000,POST,/about.html?product_id=628&session_id=mno345&category=electronics,200,3432,"{""product_id"": ""628"", ""session_id"": ""mno345"", ""category"": ""electronics""}"
